Quebra;Quebra2;C�digo;Descri��o;Quantidade;Faturamento;Pre�o m�dio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participa��o;Acumulado;Classifica��o;ICMS ST;Fecop ST
"";;00000000001608;POTE 750ML RETANGULAR TOTALPLAST;78,000;1817,22;23,30;1536,00;0,00;0,00;281,22;15,48;18,31;0,03;11,98;;;
"";;00000000000082;MAMINHA DA ALCATRA KG;78,965;3157,84;39,99;2739,05;0,00;0,00;418,79;13,26;15,29;0,03;12,01;;;
"";;00000000002071;CANETA BIC CRISTAL AZUL;79,000;76,63;0,97;52,93;0,00;0,00;23,70;30,93;44,78;0,03;12,04;;;
"";;00000000005423;ALCOOL ETILICO LIMPEBEM 54% 1L;80,000;712,58;8,91;560,00;0,00;0,00;152,58;21,41;27,25;0,03;12,06;;;
"";;00000000000622;MISTURA PARA PAO DE QUEIJO ITAIQUARA 1KG;80,000;1039,20;12,99;813,20;0,00;0,00;226,00;21,75;27,79;0,03;12,09;;;
"";;00000000000545;PA�OQUINHA 750G CLEO BEM EM ROLHA;80,000;1119,20;13,99;880,00;0,00;0,00;239,20;21,37;27,18;0,03;12,11;;;
"";;00000000001196;CHIMICHURRI 18G PIONEIRO;80,000;239,40;2,99;176,00;0,00;0,00;63,40;26,48;36,02;0,03;12,14;;;
"";;00000000000685;BISCOITO AMORI ESCURETO 125G;81,000;242,19;2,99;185,49;0,00;0,00;56,70;23,41;30,57;0,03;12,16;;;
"";;00000000004458;COPO DESCARTAVEL  PP ULTRA TRANSPARENTE 250ML C/100;81,000;608,65;7,51;502,20;0,00;0,00;106,45;17,49;21,20;0,03;12,19;;;
"";;00000000004159;AGUA SANITARIA OLIMPO 1L;81,000;160,25;1,98;128,79;0,00;0,00;31,46;19,63;24,43;0,03;12,22;;;
"";;00000000003422;PAO HAMBURGUER C/10 GIPAN 500G;81,000;592,48;7,31;469,80;0,00;0,00;122,68;20,71;26,11;0,03;12,24;;;
"";;00000000002889;BARRA DE CHOCOLATE CONFEITEIRO CHOCOLATE BRANCO HARALD 1010KG;81,000;2014,92;24,88;1782,47;0,00;0,00;232,45;11,54;13,04;0,03;12,27;;;
"";;00000000002191;TRIDENT TUTTI-FRUTTI 8G;81,000;153,63;1,90;129,60;0,00;0,00;24,03;15,64;18,54;0,03;12,30;;;
"";;00000000000743;MARGARINA PRIMOR 3KG;81,000;2282,90;28,18;1993,65;0,00;0,00;289,25;12,67;14,51;0,03;12,32;;;
"";;00000000006063;CREME DE LEITE TRIANGULO 200G;81,000;250,29;3,09;218,70;0,00;0,00;31,59;12,62;14,44;0,03;12,35;;;
"";;00000000000653;PAO HAMBURGUER GERGELIM C/ 6 GIPAN 500G;82,000;592,47;7,23;496,10;0,00;0,00;96,37;16,27;19,43;0,03;12,37;;;
"";;00000000000684;BISCOITO AMORI MORANGO 125G;83,000;246,70;2,97;190,07;0,00;0,00;56,63;22,96;29,79;0,03;12,40;;;
"";;00000000000157;FILME PVC ULTRAPLAST 280X100;83,000;746,76;9,00;605,90;0,00;0,00;140,86;18,86;23,25;0,03;12,43;;;
"";;00000000004031;BR-10 EMBALAGEM PARA DOCE RETANGULAR C/10 BPACKING G10 K10 D10;83,000;324,21;3,91;219,80;0,00;0,00;104,41;32,20;47,50;0,03;12,45;;;
"";;00000000002713;MASSA PARA LASANHA BRANDINI 500G;83,000;787,67;9,49;620,84;0,00;0,00;166,83;21,18;26,87;0,03;12,48;;;
"";;00000000001943;VINAGRE DE ALCOOL TEMPERO DA CASA 500ML;84,000;142,07;1,69;108,36;0,00;0,00;33,71;23,73;31,11;0,03;12,51;;;
"";;00000000002203;HALLS MENTA;84,000;125,16;1,49;84,84;0,00;0,00;40,32;32,21;47,52;0,03;12,54;;;
"";;00000000001216;A�AFRAO DA TERRA 98G PIONEIRO;84,000;293,16;3,49;243,60;0,00;0,00;49,56;16,91;20,34;0,03;12,56;;;
"";;00000000001186;ALHO FRITO 48G PIONEIRO;84,000;360,36;4,29;285,60;0,00;0,00;74,76;20,75;26,18;0,03;12,59;;;
"";;00000000000776;CAJUINA SAO GERALDO 250ML;84,000;167,16;1,99;132,72;0,00;0,00;34,44;20,60;25,95;0,03;12,62;;;
"";;00000000001667;ISOPOR 500ML PT500 C/50;84,000;1578,50;18,79;1155,00;0,00;0,00;423,50;26,83;36,67;0,03;12,64;;;
"";;00000000000155;PAPEL ALUMINIO BOREDA 30X75;85,000;339,15;3,99;272,00;0,00;0,00;67,15;19,80;24,69;0,03;12,67;;;
"";;00000000001492;PAO DE QUEIJO GOSTO MINEIRO 400G;85,000;756,41;8,90;607,75;0,00;0,00;148,66;19,65;24,46;0,03;12,70;;;
"";;00000000001561;CREME DE NATA MATUTINHA 500G;85,000;552,50;6,50;425,00;0,00;0,00;127,50;23,08;30,00;0,03;12,73;;;
"";;00000000001070;PURE DE BATATA TECNUTRI 800G;85,000;1946,50;22,90;1614,15;0,00;0,00;332,35;17,07;20,59;0,03;12,75;;;
"";;00000000000634;FERMENTO QUIMICO EM PO ROYAL 100G;85,000;386,32;4,54;349,52;0,00;0,00;36,80;9,53;10,53;0,03;12,78;;;
"";;00000000001471;CAKE BOARD 35CM MDF;85,000;461,65;5,43;327,25;0,00;0,00;134,40;29,11;41,07;0,03;12,81;;;
"";;00000000002158;MACARRAO ESPAGUETE GOSTOSO 400G;85,000;296,88;3,49;226,10;0,00;0,00;70,78;23,84;31,30;0,03;12,84;;;
"";;00000000001995;A�UCAR CRISTAL SAMUKA 1KG;85,000;330,65;3,89;294,95;0,00;0,00;35,70;10,80;12,10;0,03;12,86;;;
"";;00000000000154;BARRA DE CHOCOLATE COBERTURA MEIO AMARGO GENUINE 1KG;86,000;2368,28;27,54;1892,00;0,00;0,00;476,28;20,11;25,17;0,03;12,89;;;
"";;00000000000216;NUTELLA 650G;86,000;4251,40;49,43;3197,32;0,00;0,00;1054,08;24,79;32,97;0,03;12,92;;;
"";;00000000000072;QUEIJO MUSSARELA NUTRILAC PECA KG;86,155;2059,13;23,90;1550,79;0,00;0,00;508,34;24,69;32,78;0,03;12,95;;;
"";;00000000000330;DOCE DE LEITE E SORO DE LEITE AUREA 1KG;87,000;1186,21;13,63;1035,30;0,00;0,00;150,91;12,72;14,58;0,03;12,97;;;
"";;00000000002656;KINDER JOY AZUL COM SURPRESA 20G;88,000;614,16;6,98;583,44;0,00;0,00;30,72;5,00;5,27;0,03;13,00;;;
"";;00000000000017;AZEITONAS FATIADA A GRANEL KG;88,155;3519,87;39,93;2115,72;0,00;0,00;1404,15;39,89;66,37;0,03;13,03;;;
"";;00000000001335;MASSA LASANHA FORTALEZA 200G;89,000;622,11;6,99;495,10;0,00;0,00;127,01;20,42;25,65;0,03;13,06;;;
"";;00000000004871;MISTURA PARA BOLO FINNA BROWNIE 400G;89,000;533,11;5,99;431,65;0,00;0,00;101,46;19,03;23,51;0,03;13,09;;;
"";;00000000000526;CREME CULINARIO GRAN FINALE FLEISCHMANN 1KG;90,000;1236,80;13,74;1072,80;0,00;0,00;164,00;13,26;15,29;0,03;13,12;;;
"";;00000000005435;COPO ULTRA COPOS 180ML C/100 TRANSPARENTE DESCARTAVEL;90,000;494,10;5,49;373,52;0,00;0,00;120,58;24,40;32,28;0,03;13,15;;;
"";;00000000006177;CORANTE SOFT GEL VERMELHO NATAL FAB 25G;90,000;613,84;6,82;344,70;0,00;0,00;269,14;43,85;78,08;0,03;13,18;;;
"";;00000000000673;BOLINHO CUPCAKE TRADICIONAL BEL 240G;90,000;495,36;5,50;414,00;0,00;0,00;81,36;16,42;19,65;0,03;13,20;;;
"";;00000000000750;GORDURA VEGETAL ELOGIATA 145KG;90,000;17747,93;197,20;15945,72;0,00;0,00;1802,21;10,15;11,30;0,03;13,23;;;
"";;00000000003436;FARINHA AMARELA KUME 1KG;90,000;345,95;3,84;315,00;0,00;0,00;30,95;8,95;9,83;0,03;13,26;;;
"";;00000000001605;POTE 140ML REDONDO TOTALPLAST TRANS;91,000;539,59;5,93;364,00;0,00;0,00;175,59;32,54;48,24;0,03;13,29;;;
"";;00000000003312;OLEO MISTO SANTA ISABEL 500ML;91,000;1273,09;13,99;944,05;0,00;0,00;329,04;25,85;34,85;0,03;13,32;;;
"";;00000000001776;MAIONESE TEMPERADA BUCATINNI 380G;91,000;627,09;6,89;500,50;0,00;0,00;126,59;20,19;25,29;0,03;13,35;;;
"";;00000000001661;PAPEL HIGIENICO FLORAL NEUTRO C/4 ROLOS;91,000;350,81;3,86;281,19;0,00;0,00;69,62;19,85;24,76;0,03;13,38;;;
"";;00000000003417;FUBA MIMOSO AMAFIL 5KG;91,000;2402,97;26,41;1970,10;0,00;0,00;432,87;18,01;21,97;0,03;13,41;;;
"";;00000000002906;FARINHA PANKO KARUI 1KG;91,000;1813,80;19,93;1446,90;0,00;0,00;366,90;20,23;25,36;0,03;13,44;;;
"";;00000000001852;PAO DE FORMA INTEGRAL S/CASCA GIPAN 500G;92,000;1012,52;11,01;901,60;0,00;0,00;110,92;10,95;12,30;0,03;13,47;;;
"";;00000000003079;KUAT 350ML;93,000;217,11;2,33;180,42;0,00;0,00;36,69;16,90;20,34;0,03;13,50;;;
"";;00000000001056;FARINHA PANKO ROMARIZ 1KG;93,000;1857,07;19,97;1510,19;0,00;0,00;346,88;18,68;22,97;0,03;13,53;;;
"";;00000000001239;ERVILHA QUERO 170G LATA;94,000;366,76;3,90;284,82;0,00;0,00;81,94;22,34;28,77;0,03;13,56;;;
"";;00000000001252;SARDINHA C/ OLEO 125G ROBINSON CRUSOE;94,000;469,06;4,99;362,84;0,00;0,00;106,22;22,65;29,27;0,03;13,59;;;
"";;00000000005778;BATON GAROTO BRANCO 16G;94,000;187,32;1,99;117,50;0,00;0,00;69,82;37,27;59,42;0,03;13,62;;;
"";;00000000000808;MONSTER ENERGY TRADICIONAL 473ML;94,000;842,65;8,96;711,38;0,00;0,00;131,27;15,58;18,45;0,03;13,65;;;
"";;00000000001545;MARGARINA DELINE 500G;95,000;598,78;6,30;488,50;0,00;0,00;110,28;18,42;22,58;0,03;13,68;;;
"";;00000000000809;TAMPICO FRUTAS CITRICAS 330ML;95,000;222,15;2,34;188,45;0,00;0,00;33,70;15,17;17,88;0,03;13,71;;;
"";;00000000004771;AMIDO DE MILHO TECNUTRI 200 G;95,000;371,27;3,91;228,95;0,00;0,00;142,32;38,33;62,16;0,03;13,74;;;
"";;00000000002055;MARGARINA MEDALHA DE OURO 15KG;95,000;14810,93;155,90;12020,35;0,00;0,00;2790,58;18,84;23,22;0,03;13,77;;;
"";;00000000001476;POLPA DE MORANGO 400G SUPER POLPA;96,000;951,05;9,91;732,48;0,00;0,00;218,57;22,98;29,84;0,03;13,80;;;
"";;00000000001594;COPO MARATA 200ML C/100 BR DESCARTAVEL;96,000;584,28;6,09;410,88;0,00;0,00;173,40;29,68;42,20;0,03;13,83;;;
"";;00000000002655;KINDER JOY ROSA COM SURPRESA 20G;96,000;672,79;7,01;636,48;0,00;0,00;36,31;5,40;5,70;0,03;13,87;;;
"";;00000000000452;CAIXA DE CHOCOLATE GAROTO 250G;97,000;1324,30;13,65;1049,54;0,00;0,00;274,76;20,75;26,18;0,03;13,90;;;
"";;00000000001787;TAXA DE ENTREGA 7 REAIS;97,000;679,00;7,00;97,00;0,00;0,00;582,00;85,71;600,00;0,03;13,93;;;
"";;00000000000257;GRANULADO CROCANTE MIL CORES MAVALERIO 101KG;97,000;1638,96;16,90;1348,30;0,00;0,00;290,66;17,73;21,56;0,03;13,96;;;
"";;00000000001709;TALENTO MEIO AMARGO AMENDOAS GAROTO 85G;97,000;395,47;4,08;509,25;0,00;0,00;-113,78;-28,77;-22,34;0,03;13,99;;;
"";;00000000004796;MARGARINA CLAYBOM 500G;98,000;537,09;5,48;452,64;0,00;0,00;84,45;15,72;18,66;0,03;14,02;;;
"";;00000000002710;PACOTE CALABRESA PAMPLONA 25KG;98,000;4143,20;42,28;4165,00;0,00;0,00;-21,80;-0,53;-0,52;0,03;14,05;;;
"";;00000000000942;KETCHUP GOSTOSAO 700G;98,000;489,35;4,99;407,00;0,00;0,00;82,35;16,83;20,23;0,03;14,09;;;
"";;00000000002017;DETERGENTE YPE CLEAR 500ML;99,000;244,11;2,47;198,36;0,00;0,00;45,75;18,74;23,06;0,03;14,12;;;
"";;00000000005964;TORTUGUITA CHOCOLATE BRANCO 155G;99,000;149,35;1,51;102,96;0,00;0,00;46,39;31,06;45,06;0,03;14,15;;;
"";;00000000005739;LEITE CONDENSADO SEMIDESNATADO MOCA 340G;99,000;691,83;6,99;558,36;0,00;0,00;133,47;19,29;23,90;0,03;14,18;;;
"";;00000000001638;SACO DE PASTEL PEQUENO PAULISTA 40X17;100,000;601,64;6,02;460,00;0,00;0,00;141,64;23,54;30,79;0,03;14,21;;;
"";;00000000002542;AGUA MINERAL NATURAGUA 15L;100,000;270,01;2,70;192,00;0,00;0,00;78,01;28,89;40,63;0,03;14,25;;;
"";;00000000005417;TAMPA PP ULTRA COPOS 400440500550ML PP C/50 TRANS;101,000;494,90;4,90;353,50;0,00;0,00;141,40;28,57;40,00;0,03;14,28;;;
"";;00000000005846;GUARDANAPO EXCELENCIA ECONOMY 20X20;101,000;89,89;0,89;67,67;0,00;0,00;22,22;24,72;32,84;0,03;14,31;;;
"";;00000000002688;TORTUGUITA BANILHA 155G;101,000;121,17;1,20;105,04;0,00;0,00;16,13;13,31;15,36;0,03;14,34;;;
"";;00000000002724;SARDINHA GOMES DA COSTA C/OLEO 125G;101,000;504,64;5,00;433,29;0,00;0,00;71,35;14,14;16,47;0,03;14,38;;;
"";;00000000001515;COALHADA BETANIA 140G;101,000;332,29;3,29;249,47;0,00;0,00;82,82;24,92;33,20;0,03;14,41;;;
"";;00000000001595;COPO MARATA 300ML C/100 BR DESCARTAVEL;101,000;806,99;7,99;699,20;0,00;0,00;107,79;13,36;15,42;0,03;14,44;;;
"";;00000000000046;QUEIJO MUSSARELA VIEIRAS FATIADO KG;101,230;3035,96;29,99;2530,75;0,00;0,00;505,21;16,64;19,96;0,03;14,47;;;
"";;00000000000043;QUEIJO CHEDDAR FATIADO KG;101,605;4881,53;48,04;3357,43;0,00;0,00;1524,10;31,22;45,39;0,03;14,51;;;
"";;00000000001699;ALPINO AO LEITE  NESTLE 85G;102,000;806,32;7,91;614,04;0,00;0,00;192,28;23,85;31,31;0,03;14,54;;;
"";;00000000001311;FEIJAO CARIOCA NB 1KG;102,000;661,98;6,49;594,66;0,00;0,00;67,32;10,17;11,32;0,03;14,57;;;
"";;00000000001333;MACARRAO PARAFUSO FORTALEZA 400G;102,000;444,78;4,36;311,10;0,00;0,00;133,68;30,06;42,97;0,03;14,61;;;
"";;00000000001486;POLPA DE ABACAXI 1KG SUPER POLPAS;102,000;767,32;7,52;567,12;0,00;0,00;200,20;26,09;35,30;0,03;14,64;;;
"";;00000000006149;GUARDANAPO 22X23 COQUETEL;103,000;262,17;2,55;103,00;0,00;0,00;159,17;60,71;154,53;0,03;14,67;;;
"";;00000000005324;BARRA TRIO BANANA C/AVEIA E MEL 20G;103,000;180,35;1,75;1122,03;0,00;0,00;-941,68;-522,14;-83,93;0,03;14,71;;;
"";;00000000001601;TAMPA PARA COPO E POTE 100ML COPO 150/180/200/250 MINAPLAST TRANS TP-2500;103,000;730,67;7,09;587,10;0,00;0,00;143,57;19,65;24,45;0,03;14,74;;;
"";;00000000001325;ARROZ BRANCO PAI JOAO 1KG;103,000;567,27;5,51;452,17;0,00;0,00;115,10;20,29;25,46;0,03;14,77;;;
"";;00000000001184;TEMPERO EDU GUEDES 48G PIONEIRO;104,000;415,22;3,99;343,20;0,00;0,00;72,02;17,35;20,98;0,03;14,81;;;
"";;00000000000941;KETCHUP BUCATINNI SACHE 200G;104,000;207,70;2,00;156,00;0,00;0,00;51,70;24,89;33,14;0,03;14,84;;;
"";;00000000002506;NESCAU 2KG;106,000;4856,40;45,82;3937,90;0,00;0,00;918,50;18,91;23,32;0,03;14,87;;;
"";;00000000001816;CANUDAO S/MARCA;106,000;740,94;6,99;583,00;0,00;0,00;157,94;21,32;27,09;0,03;14,91;;;
"";;00000000003527;ALHO DESCASCADO ALIMEMPRO 1KG;107,000;3413,30;31,90;2782,00;0,00;0,00;631,30;18,50;22,69;0,03;14,94;;;
"";;00000000002204;HALLS MENTA PRATA;108,000;160,92;1,49;109,08;0,00;0,00;51,84;32,21;47,52;0,03;14,98;;;
"";;00000000004620;COMPOSTO LACTEO EM PO ITAMBE SACHE 1KG PROFISSIONAL;109,000;2941,97;26,99;2507,00;0,00;0,00;434,97;14,78;17,35;0,04;15,01;;;
"";;00000000001651;SACO DE CHURRASCO 1KG;110,000;649,00;5,90;479,60;0,00;0,00;169,40;26,10;35,32;0,04;15,05;;;
"";;00000000003072;POLPA DE MARACUJA 500G PURA POLPA;110,000;1485,66;13,51;1155,00;0,00;0,00;330,66;22,26;28,63;0,04;15,08;;;
"";;00000000000658;PAO DE FORMA S/CASCA GIPAN 500G;112,000;1233,04;11,01;1097,60;0,00;0,00;135,44;10,98;12,34;0,04;15,12;;;
"";;00000000003221;PA�OCA GPMIX 500G;113,000;898,95;7,96;734,50;0,00;0,00;164,45;18,29;22,39;0,04;15,16;;;
"";;00000000001599;COPO ULTRA COPOS 500ML C/50 TRANS DESCARTAVEL;113,000;1005,87;8,90;805,45;0,00;0,00;200,42;19,93;24,88;0,04;15,19;;;
"";;00000000002674;GORDURA VEGETAL ELOGIATA 3KG;113,000;5641,37;49,92;4182,30;0,00;0,00;1459,07;25,86;34,89;0,04;15,23;;;
"";;00000000000095;MAMINHA FRIBOI KG;113,430;4682,47;41,28;4306,94;0,00;0,00;375,53;8,02;8,72;0,04;15,27;;;
"";;00000000003015;MASSA DE PASTEL PINHEIRO 1KG;114,000;690,36;6,06;649,80;0,00;0,00;40,56;5,88;6,24;0,04;15,30;;;
"";;00000000004624;DETERGENTE GUAIUBA 500ML LIMAO;114,000;189,06;1,66;118,08;0,00;0,00;70,98;37,54;60,11;0,04;15,34;;;
"";;00000000000656;PAO DE FORMA C/CASCA GIPAN 500G;115,000;839,50;7,30;724,50;0,00;0,00;115,00;13,70;15,87;0,04;15,38;;;
"";;00000000005559;AMIDO DE MILHO DONA BENTA 200G;115,000;432,06;3,76;335,80;0,00;0,00;96,26;22,28;28,67;0,04;15,41;;;
"";;00000000003789;SACO DE PASTEL MEDIO 40X25 VIAGEM N2;116,000;1042,84;8,99;815,60;0,00;0,00;227,24;21,79;27,86;0,04;15,45;;;
"";;00000000006016;OVOS DE CODORNA  SAO JOSE C/30;116,000;865,48;7,46;686,20;0,00;0,00;179,28;20,71;26,13;0,04;15,49;;;
"";;00000000003393;FORMA N0 INDAPO NA SUA FESTA;116,000;346,84;2,99;222,72;0,00;0,00;124,12;35,79;55,73;0,04;15,53;;;
"";;00000000005332;ALCOOL ETILICO 70% SANTA CRUZ 1L;116,000;1205,42;10,39;962,80;0,00;0,00;242,62;20,13;25,20;0,04;15,56;;;
"";;00000000001664;HAMBURGUEIRA H1;116,000;2079,68;17,93;1548,50;0,00;0,00;531,18;25,54;34,30;0,04;15,60;;;
"";;00000000001490;POLPA DE MARACUJA 1KG SUPER POLPA;117,000;2163,48;18,49;1813,50;0,00;0,00;349,98;16,18;19,30;0,04;15,64;;;
"";;00000000000132;SACO P/ LIXO 200L REFOR�ADO C/3 ROSE EMB;117,000;688,25;5,88;538,20;0,00;0,00;150,05;21,80;27,88;0,04;15,68;;;
"";;00000000002986;GOMA FRESCA PINHEIRO 1KG;117,000;701,22;5,99;549,90;0,00;0,00;151,32;21,58;27,52;0,04;15,71;;;
"";;00000000001871;DOCE DE LEITE PARA CONFEITARIA BISNAGA AUREA 101KG;117,000;3157,83;26,99;2526,91;0,00;0,00;630,92;19,98;24,97;0,04;15,75;;;
"";;00000000004745;TOTAL SABOR UVA 2L;117,000;467,09;3,99;429,39;0,00;0,00;37,70;8,07;8,78;0,04;15,79;;;
"";;00000000002689;TORTUGUITA BRIGADEIRO 155G;117,000;168,06;1,44;121,68;0,00;0,00;46,38;27,60;38,12;0,04;15,83;;;
"";;00000000001635;COLHER DE REFEI�AO REFOR�ADA  ROXA DE ACAI 50 UND ELOHIM;118,000;588,64;4,99;483,80;0,00;0,00;104,84;17,81;21,67;0,04;15,86;;;
"";;00000000001772;ACHOCOLATADO EM PO OVOMALTINE 750G;119,000;4277,57;35,95;3608,08;0,00;0,00;669,49;15,65;18,56;0,04;15,90;;;
"";;00000000004074;GELATINA INCOLOR E SEM SABOR SOL 12G;119,000;514,41;4,32;399,84;0,00;0,00;114,57;22,27;28,65;0,04;15,94;;;
"";;00000000000008;CHESTER KG;119,350;1898,75;15,91;1506,20;0,00;0,00;392,55;20,67;26,06;0,04;15,98;;;
"";;00000000001011;MOLHO DE PIMENTA GOTA 150ML;120,000;274,80;2,29;210,00;0,00;0,00;64,80;23,58;30,86;0,04;16,02;;;
"";;00000000001162;COLORAU MEDIO-FORTE 500G PIONEIRO;121,000;550,85;4,55;423,50;0,00;0,00;127,35;23,12;30,07;0,04;16,06;;;
"";;00000000000105;CAKE BOARD 20CM MDF;122,000;344,38;2,82;219,60;0,00;0,00;124,78;36,23;56,82;0,04;16,10;;;
"";;00000000001219;PAPRICA DEFUMADA 48G PIONEIRO;122,000;365,97;3,00;280,60;0,00;0,00;85,37;23,33;30,42;0,04;16,14;;;
"";;00000000001600;POTES PLASTICOS 100ML MINAPLAST TRANS;123,000;613,77;4,99;468,20;0,00;0,00;145,57;23,72;31,09;0,04;16,18;;;
"";;00000000000502;A�UCAR REFINADO UNIAO 1KG;124,000;832,73;6,72;704,00;0,00;0,00;128,73;15,46;18,29;0,04;16,22;;;
"";;00000000001586;COPO MARATA 150ML C/100 BR DESCARTAVEL;124,000;714,86;5,76;416,64;0,00;0,00;298,22;41,72;71,58;0,04;16,26;;;
"";;00000000005384;MANTEIGA CAMPONESA C/SAL 200G;124,000;1196,76;9,65;755,80;0,00;0,00;440,96;36,85;58,34;0,04;16,30;;;
"";;00000000000683;BISCOITO AMORI CHOCOLATE 125G;124,000;370,96;2,99;283,96;0,00;0,00;87,00;23,45;30,64;0,04;16,34;;;
"";;00000000000032;PICADINHO KG;124,725;1861,10;14,92;1746,15;0,00;0,00;114,95;6,18;6,58;0,04;16,38;;;
"";;00000000004623;DETERGENTE GUAIUBA 500ML CLEAR;125,000;217,87;1,74;131,75;0,00;0,00;86,12;39,53;65,37;0,04;16,42;;;
"";;00000000001211;OREGANO 18G PIONEIRO;125,000;298,87;2,39;225,00;0,00;0,00;73,87;24,72;32,83;0,04;16,46;;;
"";;00000000001535;MACAXEIRA 1KG MM;127,000;1212,75;9,55;1016,00;0,00;0,00;196,75;16,22;19,37;0,04;16,50;;;
"";;00000000003154;FARINHA DE ROSCA TRADICIONAL 500G;127,000;664,36;5,23;508,00;0,00;0,00;156,36;23,54;30,78;0,04;16,54;;;
"";;00000000000214;NUTELLA 140G;128,000;1659,09;12,96;1197,05;0,00;0,00;462,04;27,85;38,60;0,04;16,58;;;
"";;00000000000688;RICHESTER WAFER CHOCOLATE AMORI 80G;128,000;305,92;2,39;216,32;0,00;0,00;89,60;29,29;41,42;0,04;16,62;;;
"";;00000000000601;LEITE DE COCO  SABOR REAL 500ML;128,000;498,17;3,89;382,72;0,00;0,00;115,45;23,17;30,17;0,04;16,66;;;
"";;00000000000926;AGUA SANITARIA DRAGAO 1L;128,000;320,33;2,50;252,92;0,00;0,00;67,41;21,04;26,65;0,04;16,70;;;
"";;00000000004414;MOLHO DE TOMATE PIZZA  PREDILECTA 17KG;129,000;1524,05;11,81;1133,91;0,00;0,00;390,14;25,60;34,41;0,04;16,75;;;
"";;00000000000648;PAO DE FORMA 500G PAO BOM;129,000;886,53;6,87;709,50;0,00;0,00;177,03;19,97;24,95;0,04;16,79;;;
"";;00000000001593;COPO MARATA 250ML C/100 BR DESCARTAVEL;130,000;932,67;7,17;759,70;0,00;0,00;172,97;18,55;22,77;0,04;16,83;;;
"";;00000000003474;BARRA DE CHOCOLATE CONFEITEIRO BLEND HARALD 101KG;131,000;2738,69;20,91;2278,09;0,00;0,00;460,60;16,82;20,22;0,04;16,87;;;
"";;00000000001992;AZEITE DENDE 200ML DUPARA;132,000;790,65;5,99;620,40;0,00;0,00;170,25;21,53;27,44;0,04;16,91;;;
"";;00000000001520;REQUEIJAO SABOR E VIDA TRADICIONAL LIGHT 400G;132,000;1801,05;13,64;1438,80;0,00;0,00;362,25;20,11;25,18;0,04;16,96;;;
"";;00000000001596;COPO MARATA 400ML C/50 BR DESCARTAVEL;132,000;1041,48;7,89;777,00;0,00;0,00;264,48;25,39;34,04;0,04;17,00;;;
"";;00000000001571;GOMA FRESCA GOSTO MINEIRO 1KG;133,000;1093,89;8,22;864,50;0,00;0,00;229,39;20,97;26,53;0,04;17,04;;;
"";;00000000005708;FARINHA DE MILHO FLOKAO 400G;133,000;197,50;1,48;140,98;0,00;0,00;56,52;28,62;40,09;0,04;17,09;;;
"";;00000000000998;KETCHUP GOSTOSAO 3KG;134,000;1846,60;13,78;1453,90;0,00;0,00;392,70;21,27;27,01;0,04;17,13;;;
"";;00000000002528;COLORAU MEDIO-FORTE 1KG PIONEIRO;134,000;1199,66;8,95;938,00;0,00;0,00;261,66;21,81;27,90;0,04;17,17;;;
"";;00000000003446;A�UCAR CRISTAL ECOA�UCAR 1KG;136,000;543,16;3,99;474,64;0,00;0,00;68,52;12,62;14,44;0,04;17,22;;;
"";;00000000000976;BATATA PALHA AGUA NA BOCA 1KG;136,000;3250,40;23,90;2584,00;0,00;0,00;666,40;20,50;25,79;0,04;17,26;;;
"";;00000000004376;PRATO FUNDO 18CM CRISTALCOPO;137,000;299,59;2,19;217,83;0,00;0,00;81,76;27,29;37,53;0,04;17,30;;;
"";;00000000001530;BATATA BEM BRASIL MAIS BATATA 2KG;137,000;4088,26;29,84;3137,30;0,00;0,00;950,96;23,26;30,31;0,04;17,35;;;
"";;00000000000835;REFRIGERANTE FANTA LARANJA 2L;138,000;1088,17;7,89;996,95;0,00;0,00;91,22;8,38;9,15;0,04;17,39;;;
"";;00000000003842;SALSICHA REZENDE 5KG;138,000;5644,20;40,90;4885,65;0,00;0,00;758,55;13,44;15,53;0,04;17,44;;;
"";;00000000004380;CREME CHANTILLY GRAN FINALE FLEISCHMANN 1L;138,000;2438,10;17,67;2299,08;0,00;0,00;139,02;5,70;6,05;0,04;17,48;;;
"";;00000000001752;CODIGO INUTILIZADO;139,000;208,50;1,50;108,42;0,00;0,00;100,08;48,00;92,31;0,04;17,53;;;
"";;00000000001323;ARROZ BRANCO NAMORADO 1KG;140,000;797,92;5,70;640,98;0,00;0,00;156,94;19,67;24,48;0,05;17,57;;;
"";;00000000002562;PALITO DE MADEIRA PARANA C/ 100 UND;140,000;140,13;1,00;107,80;0,00;0,00;32,33;23,07;29,99;0,05;17,62;;;
"";;00000000002058;CAIXA DE PIZZA K25;141,000;3382,59;23,99;2731,50;0,00;0,00;651,09;19,25;23,84;0,05;17,66;;;
"";;00000000001775;FARINHA LACTEA SACHE NESTLE 160G;142,000;778,34;5,48;611,67;0,00;0,00;166,67;21,41;27,25;0,05;17,71;;;
"";;00000000004863;GARRAFA PLASTICA QUADRADADA 1000ML UN;144,000;214,56;1,49;194,40;0,00;0,00;20,16;9,40;10,37;0,05;17,75;;;
"";;00000000000207;BARRA DE CHOCOLATE CRUNCH NESTLE 80G;144,000;808,56;5,61;820,80;0,00;0,00;-12,24;-1,51;-1,49;0,05;17,80;;;
"";;00000000001511;BAT GUT BETANIA SACHE MORANGO 900G;144,000;790,56;5,49;676,80;0,00;0,00;113,76;14,39;16,81;0,05;17,85;;;
